zipcode,city,county,year,count_lightning
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2005,12
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2006,2
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2008,2
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2009,1
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2010,4
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2012,4
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2013,1
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2014,1
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2015,9
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2016,5
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2017,7
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2018,3
90650,"Norwalk city, Downey city, Santa Fe Springs city",Los Angeles County,2020,6
90660,"Pico Rivera city, Industry city",Los Angeles County,1987,5
90660,"Pico Rivera city, Industry city",Los Angeles County,1988,2
90660,"Pico Rivera city, Industry city",Los Angeles County,1991,2
90660,"Pico Rivera city, Industry city",Los Angeles County,1992,7
90660,"Pico Rivera city, Industry city",Los Angeles County,1993,10
90660,"Pico Rivera city, Industry city",Los Angeles County,1994,5
90660,"Pico Rivera city, Industry city",Los Angeles County,1995,5
90660,"Pico Rivera city, Industry city",Los Angeles County,1996,6
90660,"Pico Rivera city, Industry city",Los Angeles County,1997,1
90660,"Pico Rivera city, Industry city",Los Angeles County,1998,2
90660,"Pico Rivera city, Industry city",Los Angeles County,1999,4
90660,"Pico Rivera city, Industry city",Los Angeles County,2000,3
90660,"Pico Rivera city, Industry city",Los Angeles County,2001,5
90660,"Pico Rivera city, Industry city",Los Angeles County,2003,13
90660,"Pico Rivera city, Industry city",Los Angeles County,2004,10
90660,"Pico Rivera city, Industry city",Los Angeles County,2005,46
90660,"Pico Rivera city, Industry city",Los Angeles County,2006,2
90660,"Pico Rivera city, Industry city",Los Angeles County,2008,4
90660,"Pico Rivera city, Industry city",Los Angeles County,2009,1
90660,"Pico Rivera city, Industry city",Los Angeles County,2010,3
90660,"Pico Rivera city, Industry city",Los Angeles County,2012,14
90660,"Pico Rivera city, Industry city",Los Angeles County,2013,2
90660,"Pico Rivera city, Industry city",Los Angeles County,2014,5
90660,"Pico Rivera city, Industry city",Los Angeles County,2015,6
90660,"Pico Rivera city, Industry city",Los Angeles County,2016,6
90660,"Pico Rivera city, Industry city",Los Angeles County,2017,7
90660,"Pico Rivera city, Industry city",Los Angeles County,2018,1
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,1987,3
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,1988,1
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,1992,16
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,1993,29
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,1995,2
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,1997,4
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,1998,1
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2001,4
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2005,27
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2006,10
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2010,3
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2011,3
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2012,1
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2015,2
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2016,5
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2017,2
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2018,1
90680,"Cypress city, Stanton city, Garden Grove city",Orange County,2020,1
90704,Avalon city,Los Angeles County,1987,1
90704,Avalon city,Los Angeles County,1990,1
90704,Avalon city,Los Angeles County,1991,1
90704,Avalon city,Los Angeles County,1992,2
90704,Avalon city,Los Angeles County,1994,3
90704,Avalon city,Los Angeles County,1995,3
90704,Avalon city,Los Angeles County,1998,1
90704,Avalon city,Los Angeles County,1999,1
90704,Avalon city,Los Angeles County,2005,8
90704,Avalon city,Los Angeles County,2006,13
90704,Avalon city,Los Angeles County,2009,1
90704,Avalon city,Los Angeles County,2010,3
90704,Avalon city,Los Angeles County,2011,4
90704,Avalon city,Los Angeles County,2012,1
90704,Avalon city,Los Angeles County,2014,6
90704,Avalon city,Los Angeles County,2015,6
90704,Avalon city,Los Angeles County,2016,1
90704,Avalon city,Los Angeles County,2018,1
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1987,1
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1990,1
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1991,2
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1992,10
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1993,21
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1995,3
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1998,1
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,1999,1
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2001,2
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2002,2
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2003,5
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2004,1
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2005,22
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2006,11
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2010,8
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2011,2
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2014,4
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2015,8
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2016,2
90710,"Los Angeles city, Lomita city, West Carson CDP",Los Angeles County,2018,4
90806,"Long Beach city, Signal Hill city",Los Angeles County,1987,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,1990,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,1991,5
90806,"Long Beach city, Signal Hill city",Los Angeles County,1992,14
90806,"Long Beach city, Signal Hill city",Los Angeles County,1993,24
90806,"Long Beach city, Signal Hill city",Los Angeles County,1994,3
90806,"Long Beach city, Signal Hill city",Los Angeles County,1995,11
90806,"Long Beach city, Signal Hill city",Los Angeles County,1997,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,1998,1
90806,"Long Beach city, Signal Hill city",Los Angeles County,1999,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,2000,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,2001,1
90806,"Long Beach city, Signal Hill city",Los Angeles County,2003,7
90806,"Long Beach city, Signal Hill city",Los Angeles County,2005,32
90806,"Long Beach city, Signal Hill city",Los Angeles County,2006,3
90806,"Long Beach city, Signal Hill city",Los Angeles County,2009,3
90806,"Long Beach city, Signal Hill city",Los Angeles County,2010,4
90806,"Long Beach city, Signal Hill city",Los Angeles County,2011,5
90806,"Long Beach city, Signal Hill city",Los Angeles County,2012,5
90806,"Long Beach city, Signal Hill city",Los Angeles County,2013,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,2014,4
90806,"Long Beach city, Signal Hill city",Los Angeles County,2015,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,2016,2
90806,"Long Beach city, Signal Hill city",Los Angeles County,2018,6
90806,"Long Beach city, Signal Hill city",Los Angeles County,2020,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1987,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1988,4
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1990,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1991,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1992,16
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1993,17
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1994,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1995,3
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1997,4
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",1998,2
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2000,2
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2001,3
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2002,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2004,2
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2005,24
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2006,2
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2007,2
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2009,2
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2010,8
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2011,5
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2012,3
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2013,2
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2015,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2016,5
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2017,1
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2018,5
90815,"Los Alamitos city, Long Beach city","Orange County, Los Angeles County",2020,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1988,2
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1989,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1990,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1991,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1992,6
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1993,9
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1994,3
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1995,12
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1996,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1998,13
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,1999,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2000,3
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2001,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2002,2
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2003,9
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2004,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2005,28
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2008,19
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2009,12
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2010,10
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2011,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2012,3
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2013,4
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2014,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2015,1
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2016,4
91006,"Arcadia city, El Monte city, Monrovia city, Mayflower Village CDP, North El Monte CDP",Los Angeles County,2017,2
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1987,33
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1990,9
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1991,1
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1992,14
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1993,9
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1994,7
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1995,12
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1996,2
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1997,2
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1998,5
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,1999,6
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,2000,6
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,2001,3
91011,"La Cañada Flintridge city, Glendale city, La Crescenta-Montrose CDP, Pasadena city",Los Angeles County,2003,2
